total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
3662,87.27471327143638,12.561441835062807,0.1638448935008192,150,156,4,4,700.5794647733479,626.9977623873305,393126.19403871923,60.0,1514.0,66.0,590.0,1454.0,0.00027291480065537953,0.0005533024696265001,3.0614362289478403e-07,0.0,0.006184,8e-06,8.8e-05,0.00025875,81.2243386127799,35.53768407686622,1262.9269895471512,41.0,255.128,46.0,63.0,119.0,0,0,0,3184,353,8,20,9,0.6193318927269984,0.6125460373138142,0.669315365436715,0
3706,87.39881273610362,12.466270912034538,0.13491635186184567,174,178,7,6,685.387749595251,629.4610418333444,396221.20318591944,60.0,1514.0,66.0,590.0,1454.0,0.0002696397733405289,0.0005479491672635646,3.0024828990483394e-07,0.0,0.005994,8e-06,8.9e-05,0.000255,82.0560879654614,37.98655952101759,1442.978704243812,42.0,255.128,46.0,63.0,120.75,0,0,0,3223,482,6,28,40,0.6419601258033062,0.6342227830634388,0.7029091363181846,0
3209,87.7843564973512,11.935182299781863,0.28046120286693677,157,167,3,3,686.9136802742287,622.908922636927,388015.52590069704,60.0,1514.0,66.0,590.0,1454.0,0.0003115568712994703,0.0006417066882737359,4.117874737752456e-07,0.0,0.008979,8e-06,9.3e-05,0.000278,84.47728949828607,38.768099215679584,1502.9655167967758,40.0,255.128,46.0,63.0,126.0,0,0,0,2804,386,4,21,11,0.6545752825177601,0.6453888976787144,0.6853318997134962,0
3487,87.43905936334959,12.3888729566963,0.1720676799541153,168,162,4,4,626.3421279036421,607.1878050889298,368677.03064871224,60.0,1514.0,66.0,390.0,1416.0,0.00028632004588471466,0.0005673773942659656,3.2191710752403694e-07,0.0,0.008458,1e-05,0.0001,0.000284,83.97926297677087,36.272375927093606,1315.6852553964,40.102,255.128,53.0,63.0,119.0,0,0,0,3027,563,6,37,17,0.6814779067734182,0.6680103447180126,0.703650523832273,0
31284,9.29228998849252,1.2466436517069428,89.46106635980054,207,206,6,6,1025.3513297532286,233.31249374405027,54434.71973706749,60.0,1514.0,1066.0,1066.0,1066.0,3.1954097941439714e-05,0.00014142989425323336,2.000241498848077e-08,0.0,0.007719,3e-06,6e-06,3.7e-05,122.23478484209183,18.143003338376168,329.1685701363288,13.0,255.128,127.0,127.0,127.0,0,0,0,2892,422,7,23,5,0.13168245098179562,0.1314109985062471,0.10817475865452811,1
56214,4.719464901981713,0.6439676948802789,94.636567403138,198,177,5,5,1045.1814672501512,168.53834630187083,28405.174174169337,60.0,1514.0,1066.0,1066.0,1066.0,1.7788006546411928e-05,8.909538181774306e-05,7.93798706124942e-09,0.0,0.008188,3e-06,4e-06,2.8e-05,124.64146961610986,12.941691921055382,167.48738977951015,40.0,255.128,127.0,127.0,127.0,0,0,0,2643,360,3,21,18,0.07511575322769819,0.07443793336624697,0.06060801335031071,1
55161,5.170319609869291,0.6218161382135929,94.20786425191712,178,153,4,4,1046.8410471166223,172.39909641978463,29721.4484463582,60.0,1514.0,1066.0,1066.0,1066.0,1.8128424067729012e-05,7.84427593974338e-05,6.153266501883688e-09,0.0,0.003427,3e-06,4e-06,2.9e-05,124.39400192164754,13.694531702245104,187.54019854379618,29.0,243.0,127.0,127.0,127.0,0,0,0,2843,388,2,16,3,0.07998367138092576,0.07976382095986632,0.06700001720145458,1
55217,4.66522991107811,0.6248075773765326,94.70996251154536,193,155,4,4,1042.7807740369813,173.03600079616993,29941.457571532123,60.0,1514.0,1066.0,1066.0,1066.0,1.8109350381223176e-05,8.543807244486921e-05,7.299664223094721e-09,0.0,0.003369,3e-06,4e-06,2.4e-05,124.69839207128241,12.883748808313246,165.99098335571298,2.0,255.128,127.0,127.0,127.0,0,0,0,2569,461,2,15,16,0.074167160778124,0.07372070470275616,0.06017987328715545,1
52604,3.889438065546346,0.6539426659569614,95.4566192684967,206,170,3,3,1041.3017831343625,162.9141897278984,26541.033214697673,60.0,1514.0,1066.0,1066.0,1066.0,1.8957531746635237e-05,0.00016467485833502926,2.7117808967661953e-08,0.0,0.030676,3e-06,4e-06,3.2e-05,125.4216914683294,10.5387812523002,111.0659102838342,40.0,255.128,127.0,127.0,127.0,0,0,0,2033,434,4,25,16,0.06611493860906945,0.06527563173789377,0.050898107026628996,1
55895,3.562035960282673,0.6673226585562215,95.7706413811611,215,174,5,4,1043.1250737990877,155.57195888159865,24202.634390257823,60.0,1514.0,1066.0,1066.0,1066.0,1.770797030145809e-05,8.125920149313693e-05,6.603057827302227e-09,0.0,0.009311,3e-06,4e-06,3e-05,125.65624227569549,9.951024626854005,99.02289112425488,44.0,255.128,127.0,127.0,127.0,0,0,0,1968,441,5,41,12,0.06267137977229018,0.06169276395532459,0.04747574329527566,1
53969,4.102355055680112,0.7096666604902814,95.18797828382961,236,200,5,3,1042.89942374326,164.62799737999438,27102.37752134744,60.0,1514.0,1066.0,1066.0,1066.0,1.8493449943486075e-05,0.000172106334961614,2.9620590533919273e-08,0.0,0.033715,3e-06,4e-06,3.1e-05,125.19631951675962,11.289038717017421,127.44239515431835,42.0,253.0,127.0,127.0,127.0,0,0,0,2206,389,0,15,12,0.06826461145098563,0.06751067257932664,0.052702407176924294,1
27266,6.014816988190421,1.1186092569500476,92.86657375485953,188,171,4,3,1030.1505538032716,199.76138791711585,39904.612102572435,60.0,1514.0,1066.0,1066.0,1066.0,3.340123230396831e-05,0.000930062089476429,8.65015490281261e-07,0.0,0.144914,3e-06,5e-06,3.3e-05,124.69859693391037,13.033984229798405,169.8847449026335,41.0,255.128,127.0,127.0,127.0,0,0,0,1621,294,4,36,17,0.0990286201307889,0.09866967927525026,0.074986611871228,1
35798,3.935974076764065,0.6452874462260462,95.4187384770099,159,147,3,3,1041.8323928711102,158.8760851237837,25241.61042425976,60.0,1514.0,1066.0,1066.0,1066.0,1.86479412257668e-05,9.815475056143589e-05,9.6343550577777e-09,0.0,0.006108,3e-06,5e-06,3e-05,125.64680035197497,10.041702304484492,100.83578517188914,43.0,255.128,127.0,127.0,127.0,0,0,0,1403,226,0,8,10,0.06755492200178444,0.06753019913061481,0.05263819918356433,1
42012,3.3323812244120723,0.6569551556698086,96.01066361991812,168,158,4,4,1045.1379605826908,149.6944058354458,22408.415138427146,60.0,1514.0,1066.0,1066.0,1066.0,1.89711510996858e-05,0.00027974275065985343,7.825600654674091e-08,0.0,0.032692,3e-06,4e-06,2.9e-05,125.80697174616778,9.581953698030082,91.81383667119236,36.0,255.128,127.0,127.0,127.0,0,0,0,1388,265,4,20,10,0.06064488639759236,0.060534654617683356,0.04620338826318017,1
4674,4.086435601198117,1.0483525887890457,94.86521181001284,57,58,2,2,1036.903294822422,174.40502281023328,30417.111981437993,60.0,1514.0,1066.0,1066.0,1066.0,3.42706461275139e-05,0.0010882410640321797,1.1842686134458908e-06,0.0,0.071727,3e-06,4e-06,2.6e-05,125.4600513478819,10.452153362123275,109.24750990534486,42.0,239.0,127.0,127.0,127.0,0,0,0,190,34,2,1,0,0.09074722742692827,0.09342924420184398,0.0639427610981484,1
0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
550,8.90909090909091,0.36363636363636365,90.72727272727272,16,8,2,2,1045.6127272727272,223.81611024196113,50093.65120384169,60.0,1484.0,1066.0,1066.0,1066.0,1.4734545454545455e-05,5.448301892228356e-05,2.9683993508859088e-09,0.0,0.001221,2e-06,3e-06,8e-06,120.59454545454545,20.975073402867306,439.9537042556714,46.0,127.0,127.0,127.0,127.0,0,0,0,49,1,0,0,0,0.19676278795136035,0.20896965880884794,0.15547002533934318,1
2015,1.2903225806451613,0.6947890818858561,98.01488833746899,34,25,2,2,1051.9667493796526,121.11969912237954,14669.981515495749,60.0,1514.0,1066.0,1066.0,1066.0,2.4110173697270473e-05,0.0004411609129477917,1.9462295111292904e-07,0.0,0.019753,3e-06,4e-06,7e-06,126.52396029776675,5.1336643086372025,26.354509233775484,47.0,127.78,127.0,127.0,127.0,0,0,0,26,16,0,0,0,0.04876577953001589,0.04876577953001589,0.040297607966519634,1
4449,4.472915261856597,0.5844009889862891,94.94268374915711,45,40,2,2,1052.8754776354237,156.43333777348641,24471.389166953693,60.0,1514.0,1066.0,1066.0,1066.0,0.000148995504607777,0.0070617555503725265,4.986839145321719e-05,0.0,0.447474,3e-06,4e-06,8e-06,124.76754102045405,12.502197403068694,156.30493990529757,46.0,127.79,127.0,127.0,127.0,0,0,0,199,31,7,0,0,0.09236835153417278,0.08792817798920406,0.07102119770266456,1
19205,2.9783910439989585,0.5415256443634471,96.4800833116376,110,92,4,3,1049.3451184587348,139.98328978942274,19595.321420269505,60.0,1514.0,1066.0,1066.0,1066.0,4.752064566519136e-05,0.002163334872752133,4.680017771665487e-06,0.0,0.238959,3e-06,4e-06,1.1e-05,125.93333704764383,8.74125648439743,76.40956492602012,45.0,255.128,127.0,127.0,127.0,0,0,0,572,91,0,2,6,0.06049916412617746,0.060064128403477475,0.043842459742041096,1
9451,2.9626494550841183,0.5396254364617501,96.49772510845413,75,65,3,2,1045.708919691038,147.31650706117705,21702.153252705826,60.0,1514.0,1066.0,1066.0,1066.0,6.504560363982649e-05,0.002365265542758647,5.594481087761358e-06,0.0,0.151132,3e-06,4e-06,1.8e-05,126.1417363241985,7.496066078032858,56.19100664623492,45.0,244.0,127.0,127.0,127.0,0,0,0,280,90,0,0,0,0.06503652085564118,0.06470499762466878,0.047861732029220984,1
4046,3.138902619871478,0.7414730598121602,96.11962432031636,51,45,2,2,1047.132970835393,144.9425345074434,21008.338309441428,60.0,1514.0,1066.0,1066.0,1066.0,2.5713297083539297e-05,0.0003524435588245148,1.2421646215688923e-07,0.0,0.014266,3e-06,4e-06,2.6e-05,125.64478002965892,9.525992172018945,90.74452686136624,45.0,127.74,127.0,127.0,127.0,0,0,0,127,25,0,0,0,0.07733218280204955,0.07577427731378472,0.05487400605941784,1
16894,5.090564697525749,0.4261868118858767,94.48324849058838,101,85,3,3,1045.5004143482893,171.76442251270637,29503.016841123514,60.0,1514.0,1066.0,1066.0,1066.0,3.786900674795786e-05,0.001849359636277814,3.420131064293608e-06,0.0,0.195561,3e-06,4e-06,2.1e-05,124.50346560909198,13.966820823692208,195.0720839211223,39.0,255.128,127.0,127.0,127.0,0,0,0,855,96,0,9,1,0.08639048257381396,0.08545559360092686,0.0672655072817748,1
4030,3.027295285359801,0.34739454094292804,96.62531017369727,43,37,3,3,1051.1781637717122,134.84209170106772,18182.389694319154,60.0,1514.0,1066.0,1066.0,1066.0,4.778461538461539e-05,0.0013089198027946424,1.7132710501479656e-06,0.0,0.073747,3e-06,4e-06,2.075e-05,125.98175682382133,9.806311312827175,96.16374156408223,45.0,243.0,127.0,127.0,127.0,0,0,0,121,26,0,1,0,0.0723174764893252,0.07096931685725827,0.05521300560665323,1
8739,3.2612427051150013,0.43483236068200026,96.303924934203,54,41,2,2,1050.4475340427966,138.6809896115807,19232.41687964736,60.0,1514.0,1066.0,1066.0,1066.0,3.8629477056871504e-05,0.00157913093228114,2.4936545012871026e-06,0.0,0.127376,3e-06,4e-06,2.8e-05,125.69090284929626,9.393517471852274,88.23817049399393,45.0,127.79,127.0,127.0,127.0,0,0,0,285,34,0,0,0,0.07393012563333434,0.07456878109636891,0.05241841859021494,1
18229,3.648033353447803,0.5869767952164133,95.76498985133578,97,81,3,3,1048.0937517143013,150.81457645126142,22745.036470173374,60.0,1514.0,1066.0,1066.0,1066.0,3.17852871797685e-05,0.0011867817172479575,1.4084508443940106e-06,0.0,0.150124,3e-06,4e-06,1e-05,125.35406462230512,11.01789575924508,121.39402696159073,45.0,255.128,127.0,127.0,127.0,0,0,0,662,81,1,4,7,0.07069720645306182,0.07206042843001728,0.05258744568848776,1
6425,2.599221789883268,0.5136186770428016,96.88715953307393,54,45,2,2,1048.874552529183,135.58018913226175,18381.98768513987,60.0,1514.0,1066.0,1066.0,1066.0,5.6782101167315166e-05,0.0029364332468316072,8.622640213098015e-06,0.0,0.234406,3e-06,5e-06,2e-05,126.08541011673152,7.72636020121748,59.696641958957414,45.0,127.76,127.0,127.0,127.0,0,0,0,165,31,4,2,3,0.06118677052332136,0.060571069341652545,0.04385189441939247,1
13300,3.556390977443609,0.6616541353383459,95.78195488721805,97,96,3,3,1046.7018045112782,151.2141968038653,22865.733315038106,60.0,1514.0,1066.0,1066.0,1066.0,3.6555488721804506e-05,0.002048017675529645,4.19437639928185e-06,0.0,0.235285,3e-06,5e-06,3e-05,125.60754180451129,10.269134880939548,105.4551312029293,41.0,244.116,127.0,127.0,127.0,0,0,0,470,81,1,3,2,0.07127023781374396,0.07211225670684479,0.053305402693003184,1
15209,2.9719245183772767,0.5457295022683937,96.48234597935433,88,75,3,2,1050.0835031889012,139.92354236691338,19578.5977085054,60.0,1514.0,1066.0,1066.0,1066.0,4.3482543230981656e-05,0.0026624853631071004,7.088828308759548e-06,0.0,0.324894,3e-06,5e-06,2.8e-05,125.72506344927345,9.486849250597484,90.00030870356204,41.0,239.0,127.0,127.0,127.0,0,0,0,448,78,4,6,3,0.0632204840697976,0.06075697042870067,0.04598017021021881,1
32560,2.463144963144963,0.6541769041769041,96.88267813267814,150,136,3,3,1048.5099201474202,138.47959976637011,19176.599551454052,60.0,1514.0,1066.0,1066.0,1066.0,2.774318181818182e-05,0.0012918050130926483,1.6687601918512973e-06,0.0,0.223305,3e-06,5e-06,2.8e-05,126.01239815724816,8.498527643969117,72.22497211530727,42.0,255.128,127.0,127.0,127.0,0,0,0,796,178,2,11,22,0.051696573124406967,0.05162400912395964,0.03529652306907647,1
11526,2.7763317716467117,0.5379142807565505,96.68575394759674,85,71,2,2,1046.6647579385738,143.5962037409837,20619.869728822097,60.0,1514.0,1066.0,1066.0,1066.0,7.377268783619643e-05,0.0023785891847296755,5.657686509712983e-06,0.0,0.195289,3e-06,4e-06,2.6e-05,126.02826913066112,8.898910848900165,79.19061429667305,42.0,245.0,127.0,127.0,127.0,0,0,0,316,72,0,7,10,0.06222826159351771,0.06011347455662985,0.042156947687408325,1
14025,3.151515151515152,0.5846702317290553,96.2638146167558,76,67,4,4,1047.771550802139,146.269739563511,21394.836711977332,60.0,1514.0,1066.0,1066.0,1066.0,5.727828877005348e-05,0.0024106346764434165,5.811159543271456e-06,0.0,0.27171,3e-06,4e-06,8e-06,125.69655950089127,9.953068805818189,99.06357865335113,45.0,241.0,127.0,127.0,127.0,0,0,0,440,70,1,1,1,0.06795217446255124,0.06931847684284563,0.04798165292157895,1
33291,2.4601243579345766,0.47760656033162113,97.0622690817338,130,109,5,5,1051.5533928088673,128.92416424974104,16621.440127494207,60.0,1514.0,1066.0,1066.0,1066.0,2.9841939262863834e-05,0.0011521530449550663,1.3274566389992313e-06,0.0,0.185775,3e-06,4e-06,1e-05,125.98248145144335,8.690786813475945,75.52977543728737,42.0,242.0,127.0,127.0,127.0,0,0,0,810,133,4,8,6,0.049415878956213764,0.04865889902810688,0.03561712624842376,1
24899,3.0282340656251256,0.6064500582352704,96.3653158761396,108,93,2,2,1049.493152335435,143.17537368145588,20499.18762882453,60.0,1514.0,1066.0,1066.0,1066.0,4.013783686091811e-05,0.0019084106037039461,3.6420310323296605e-06,0.0,0.280615,3e-06,4e-06,2.1e-05,125.60896610305635,9.988308131516696,99.76629933012256,45.0,244.116,127.0,127.0,127.0,0,0,0,745,139,0,17,4,0.06151832829227836,0.06125052674564085,0.042935524577547665,1
22143,4.145779704647066,0.6909632841078445,95.16325701124508,125,114,5,5,1046.4896355507383,165.6341704201583,27434.678410774042,60.0,1514.0,1066.0,1066.0,1066.0,4.287779433681072e-05,0.0025819571345621606,6.666502644716444e-06,0.0,0.349185,3e-06,4e-06,2.9e-05,125.12453258366075,11.60794782062963,134.74445260646016,39.0,250.0,127.0,127.0,127.0,0,0,0,910,130,3,12,5,0.07397926296776754,0.07437799722694895,0.05567903423564808,1
19181,5.354256816641468,0.6777540274229706,93.96798915593556,102,89,3,2,1044.9306605495021,181.2385211608791,32847.401552582414,60.0,1514.0,1066.0,1066.0,1066.0,3.048636671706377e-05,0.0011675737718023992,1.363228512600881e-06,0.0,0.141385,3e-06,4e-06,2.7e-05,124.81475783327251,12.081266096751964,145.95699050052843,45.0,128.0,127.0,127.0,127.0,0,0,0,1021,125,2,7,7,0.08869209249662173,0.0877457745887837,0.07244955539797804,1
9267,4.909895327506205,0.7877414481493471,94.30236322434445,82,73,3,4,1045.8996438977015,175.9669075240608,30964.352543581357,60.0,1514.0,1066.0,1066.0,1066.0,6.881029459371966e-05,0.002403744071359856,5.777985560597657e-06,0.0,0.147111,3e-06,4e-06,2.5e-05,125.16988529189598,11.507754944854582,132.4284238708251,2.0,250.0,127.0,127.0,127.0,0,0,0,452,52,1,3,2,0.09053665825718582,0.08761891197022943,0.06959103696739395,1
21142,9.904455586037272,0.501371677230158,89.59417273673257,96,84,4,3,1047.8136410935579,227.16648764596403,51604.61310940393,60.0,1514.0,1066.0,1066.0,1066.0,3.286117680446505e-05,0.0012272347320049595,1.5061050874392848e-06,0.0,0.122354,3e-06,4e-06,9e-06,122.24868768328446,18.058306270767638,326.10242536884584,42.0,255.128,127.0,127.0,127.0,0,0,0,2091,107,0,7,1,0.129652065471881,0.13213758557879055,0.11786512694947245,1
8609,6.876524567313277,0.383319781623882,92.74015565106284,76,67,2,2,1044.4930886281797,199.273179748665,39709.80016714375,60.0,1514.0,1066.0,1066.0,1066.0,0.00011053444070159135,0.0048537565045670686,2.3558952205627126e-05,0.0,0.35612,3e-06,4e-06,1e-05,124.37216285282842,13.674512884087068,186.99230261706325,42.0,239.0,127.0,127.0,127.0,0,0,0,591,62,0,3,3,0.1068053522236754,0.1074851843239447,0.09085646671488522,1
36401,3.8213235900112634,0.6126205324029559,95.56605587758578,151,126,5,5,1047.8815142441142,157.17192920134258,24703.015328871843,60.0,1514.0,1066.0,1066.0,1066.0,2.6355841872476033e-05,0.0007446777393902764,5.545449355434125e-07,0.0,0.078484,3e-06,4e-06,8e-06,125.18810906293783,11.197982415884418,125.39481018645661,42.0,255.128,127.0,127.0,127.0,0,0,0,1372,225,1,36,4,0.06985851173282037,0.0693208427546889,0.050790608897117104,1
19710,2.922374429223744,0.6037544393708777,96.47387113140537,108,94,3,4,1051.5944190766108,140.72221892252043,19802.74289847777,60.0,1514.0,1066.0,1066.0,1066.0,4.4443632673769664e-05,0.0018661373286133843,3.4824685292442985e-06,0.0,0.155435,3e-06,5e-06,2e-05,125.45749112125824,11.58962431014523,134.31939165030929,30.0,245.0,127.0,127.0,127.0,0,0,0,573,129,1,5,5,0.05889259910040678,0.05921692173858941,0.043125219340628684,1
11896,3.3036314727639544,0.6388702084734365,96.05749831876261,82,75,4,5,1046.628446536651,151.54985660184465,22967.35903603968,60.0,1514.0,1066.0,1066.0,1066.0,5.960079018157364e-05,0.0025208131765632985,6.354499071135147e-06,0.0,0.246457,3e-06,4e-06,2e-05,125.86793190988568,10.261840341938377,105.30536720343396,30.0,255.128,127.0,127.0,127.0,0,0,0,391,111,0,4,3,0.07358259204746592,0.07173241711041124,0.051164563096018606,1
24723,2.932492011487279,0.5177365206487885,96.54977146786393,124,106,5,5,1048.7994984427455,138.23516692593708,19108.96137504169,60.0,1514.0,1066.0,1066.0,1066.0,2.4250212352869802e-05,0.0005545307759260708,3.075043814491701e-07,0.0,0.064432,3e-06,4e-06,2.3e-05,125.92991708126036,8.875892852075674,78.78147392152806,30.0,241.0,127.0,127.0,127.0,0,0,0,719,137,1,11,0,0.057931639347858326,0.05849103578030412,0.042518983391561446,1
6639,1.3104383190239492,0.5271878294923934,98.16237385148365,44,39,2,3,1053.5859316162073,107.65987832673622,11590.649401327648,60.0,1514.0,1066.0,1066.0,1066.0,0.00013361229100768184,0.006471380109982369,4.1878760527875426e-05,0.0,0.499928,3e-06,5e-06,2.5e-05,126.57356077722548,5.224094677918898,27.291165203860558,50.0,239.0,127.0,127.0,127.0,0,0,0,87,27,1,1,2,0.041012835409979485,0.04133746037155796,0.027421857710282497,1
24813,4.39688872768307,0.6851247330028615,94.91798653931407,128,111,6,4,1039.7593600128964,171.90109312887927,29549.985818903624,60.0,1514.0,1066.0,1066.0,1066.0,3.899214121629791e-05,0.0011164385194609135,1.2464349677360764e-06,0.0,0.091935,3e-06,4e-06,1.7e-05,124.92445653488092,11.801926341211741,139.28546536338757,30.0,239.0,127.0,127.0,127.0,0,0,0,1087,268,0,13,3,0.0775831595650764,0.07825667478922502,0.06154038276566993,1
7486,3.125834891798023,0.5476890195030724,96.32647608869891,67,48,2,2,1045.9565856265028,143.31651183251063,20539.622563838162,60.0,1514.0,1066.0,1066.0,1066.0,0.0001315904354795618,0.00675203692020764,4.559000257184707e-05,0.0,0.466511,3e-06,4e-06,7e-06,125.82457253539941,9.168422897886206,84.05997843448408,45.0,254.0,127.0,127.0,127.0,0,0,0,233,33,1,3,0,0.06901719232301641,0.0676852180890926,0.05042697896353273,1
18955,5.687153785280929,3.503033500395674,90.8098127143234,111,99,5,3,1013.0486942759167,243.77184120674335,59424.710565325695,60.0,1514.0,1066.0,1066.0,1066.0,5.205945660775521e-05,0.003411184029585178,1.1636176483696972e-05,0.0,0.460333,3e-06,4e-06,2e-05,123.79876539171721,14.706769205428278,216.2890604617335,44.0,255.128,127.0,127.0,127.0,0,0,0,1055,129,0,28,2,0.12322773280730732,0.12120615181749812,0.07278343073811322,1
18775,3.6537949400798935,3.0199733688415447,93.32623169107856,109,113,5,4,1016.9383222370174,215.68189888148117,46518.68150512147,60.0,1514.0,1066.0,1066.0,1066.0,5.262647137150465e-05,0.0028518650707706223,8.133134381881526e-06,0.0,0.356447,3e-06,4e-06,2.1e-05,125.61121864181091,10.715212785509632,114.81578503874908,44.0,241.0,127.0,127.0,127.0,0,0,0,680,216,1,15,2,0.09210507872071452,0.0918061948424879,0.05248456167320946,1
